minor_class_id,class_id,fiscal_year,total,minor_class,class,department,fund
318,3,2016,1576,"Janitorial, Laundry and Household",Materials and Supplies,Revenue,General Operating Fund
320,3,2016,173100,Office Materials and Supplies,Materials and Supplies,Revenue,General Operating Fund
324,3,2016,22000,"Precision, Photographic and Artists",Materials and Supplies,Revenue,General Operating Fund
326,3,2016,600,Recreational and Educational,Materials and Supplies,Revenue,General Operating Fund
335,3,2016,500,Lubricants,Materials and Supplies,Revenue,General Operating Fund
345,3,2016,25,Gasoline,Materials and Supplies,Revenue,General Operating Fund
410,4,2016,15000,Electrical Lighting Communication,Equipment,Revenue,General Operating Fund
418,4,2016,220,Janitorial and Laundry,Equipment,Revenue,General Operating Fund
420,4,2016,50000,Office Equipment,Equipment,Revenue,General Operating Fund
423,4,2016,200,Plumbing/air Conditioning/space Htg,Equipment,Revenue,General Operating Fund
424,4,2016,1250,"Precision, Photographic and Artist",Equipment,Revenue,General Operating Fund
427,4,2016,400,Computer Equipment & Peripherals,Equipment,Revenue,General Operating Fund
430,4,2016,10515,Furniture and Furnishings,Equipment,Revenue,General Operating Fund
281,2,2016,26184743,Lease Payments-phila Municipal Auth,Purchase of Services,Sinking Fund Commission,General Operating Fund
285,2,2016,78362170,Rents,Purchase of Services,Sinking Fund Commission,General Operating Fund
701,7,2016,74283838,Interest on City Debt -- Long-term,Debt Service,Sinking Fund Commission,General Operating Fund
702,7,2016,59175000,Principal Payments on City Debt-l/t,Debt Service,Sinking Fund Commission,General Operating Fund
703,7,2016,4500000,Interest on City Debt - Short-term,Debt Service,Sinking Fund Commission,General Operating Fund
704,7,2016,1339375,Sinking Fund Reserve Payment,Debt Service,Sinking Fund Commission,General Operating Fund
705,7,2016,2000000,Commitment Fee Expense,Debt Service,Sinking Fund Commission,General Operating Fund
706,7,2016,100000,Arbitrage Payments,Debt Service,Sinking Fund Commission,General Operating Fund
100,1,2016,7758,Salary Control,Personal Services,Procurement,General Operating Fund
101,1,2016,2459593,Perm Full Time-civilian,Personal Services,Procurement,General Operating Fund
161,1,2016,5000,Overtime Civilian,Personal Services,Procurement,General Operating Fund
210,2,2016,4500,Postage,Purchase of Services,Procurement,General Operating Fund
211,2,2016,5000,Transportation,Purchase of Services,Procurement,General Operating Fund
230,2,2016,500,Meals-non-travel & Officl Entertain,Purchase of Services,Procurement,General Operating Fund
240,2,2016,2194662,Advertising/promotional Activities,Purchase of Services,Procurement,General Operating Fund
250,2,2016,23500,Professional Consult/spec Services,Purchase of Services,Procurement,General Operating Fund
251,2,2016,47000,Information Technology-prof Service,Purchase of Services,Procurement,General Operating Fund
255,2,2016,2025,Dues,Purchase of Services,Procurement,General Operating Fund
256,2,2016,16580,Seminar and Training Sessions,Purchase of Services,Procurement,General Operating Fund
258,2,2016,300,Court Reporters,Purchase of Services,Procurement,General Operating Fund
260,2,2016,19200,Repair and Maintenance Charges,Purchase of Services,Procurement,General Operating Fund
285,2,2016,3000,Rents,Purchase of Services,Procurement,General Operating Fund
304,3,2016,9000,Books and Other Publications,Materials and Supplies,Procurement,General Operating Fund
308,3,2016,100,Dry Goods/notions/wearing Apparel,Materials and Supplies,Procurement,General Operating Fund
320,3,2016,20000,Office Materials and Supplies,Materials and Supplies,Procurement,General Operating Fund
324,3,2016,5605,"Precision, Photographic and Artists",Materials and Supplies,Procurement,General Operating Fund
325,3,2016,4849,Printing,Materials and Supplies,Procurement,General Operating Fund
420,4,2016,7500,Office Equipment,Equipment,Procurement,General Operating Fund
430,4,2016,2000,Furniture and Furnishings,Equipment,Procurement,General Operating Fund
100,1,2016,10236,Salary Control,Personal Services,City Treasurer,General Operating Fund
101,1,2016,975453,Perm Full Time-civilian,Personal Services,City Treasurer,General Operating Fund
209,2,2016,600,Telephone,Purchase of Services,City Treasurer,General Operating Fund
210,2,2016,1781,Postage,Purchase of Services,City Treasurer,General Operating Fund
211,2,2016,434,Transportation,Purchase of Services,City Treasurer,General Operating Fund
250,2,2016,102279,Professional Consult/spec Services,Purchase of Services,City Treasurer,General Operating Fund
255,2,2016,1500,Dues,Purchase of Services,City Treasurer,General Operating Fund
256,2,2016,3500,Seminar and Training Sessions,Purchase of Services,City Treasurer,General Operating Fund
260,2,2016,4200,Repair and Maintenance Charges,Purchase of Services,City Treasurer,General Operating Fund
285,2,2016,4150,Rents,Purchase of Services,City Treasurer,General Operating Fund
304,3,2016,1022,Books and Other Publications,Materials and Supplies,City Treasurer,General Operating Fund
322,3,2016,6200,Small Power Tools and Hand Tools,Materials and Supplies,City Treasurer,General Operating Fund
324,3,2016,1000,"Precision, Photographic and Artists",Materials and Supplies,City Treasurer,General Operating Fund
325,3,2016,13002,Printing,Materials and Supplies,City Treasurer,General Operating Fund
420,4,2016,1000,Office Equipment,Equipment,City Treasurer,General Operating Fund
101,1,2016,418201,Perm Full Time-civilian,Personal Services,City Representative,General Operating Fund
211,2,2016,8000,Transportation,Purchase of Services,City Representative,General Operating Fund
230,2,2016,2100,Meals-non-travel & Officl Entertain,Purchase of Services,City Representative,General Operating Fund
250,2,2016,528130,Professional Consult/spec Services,Purchase of Services,City Representative,General Operating Fund
255,2,2016,1000,Dues,Purchase of Services,City Representative,General Operating Fund
256,2,2016,10000,Seminar and Training Sessions,Purchase of Services,City Representative,General Operating Fund
260,2,2016,5000,Repair and Maintenance Charges,Purchase of Services,City Representative,General Operating Fund
285,2,2016,7500,Rents,Purchase of Services,City Representative,General Operating Fund
304,3,2016,31000,Books and Other Publications,Materials and Supplies,City Representative,General Operating Fund
320,3,2016,6000,Office Materials and Supplies,Materials and Supplies,City Representative,General Operating Fund
324,3,2016,8000,"Precision, Photographic and Artists",Materials and Supplies,City Representative,General Operating Fund
325,3,2016,3000,Printing,Materials and Supplies,City Representative,General Operating Fund
424,4,2016,6000,"Precision, Photographic and Artist",Equipment,City Representative,General Operating Fund
101,1,2016,2356211,Perm Full Time-civilian,Personal Services,Commerce,General Operating Fund
211,2,2016,1185,Transportation,Purchase of Services,Commerce,General Operating Fund
230,2,2016,30,Meals-non-travel & Officl Entertain,Purchase of Services,Commerce,General Operating Fund
250,2,2016,5148448,Professional Consult/spec Services,Purchase of Services,Commerce,General Operating Fund
256,2,2016,325,Seminar and Training Sessions,Purchase of Services,Commerce,General Operating Fund
260,2,2016,1875,Repair and Maintenance Charges,Purchase of Services,Commerce,General Operating Fund
285,2,2016,15012816,Rents,Purchase of Services,Commerce,General Operating Fund
295,2,2016,250,Purchase Services-imprest Advances,Purchase of Services,Commerce,General Operating Fund
304,3,2016,1702,Books and Other Publications,Materials and Supplies,Commerce,General Operating Fund
310,3,2016,66,Electrical and Communication,Materials and Supplies,Commerce,General Operating Fund
318,3,2016,395,"Janitorial, Laundry and Household",Materials and Supplies,Commerce,General Operating Fund
320,3,2016,16500,Office Materials and Supplies,Materials and Supplies,Commerce,General Operating Fund
324,3,2016,16038,"Precision, Photographic and Artists",Materials and Supplies,Commerce,General Operating Fund
325,3,2016,1953,Printing,Materials and Supplies,Commerce,General Operating Fund
517,5,2016,500000,Contributions-gov & Non-prof Not Ed,"Contributions, Indemnities, Refunds, Taxes",Commerce,General Operating Fund
100,1,2016,20000,Salary Control,Personal Services,Law,General Operating Fund
101,1,2016,7353566,Perm Full Time-civilian,Personal Services,Law,General Operating Fund
121,1,2016,5000,Temporary Seasonal,Personal Services,Law,General Operating Fund
161,1,2016,5000,Overtime Civilian,Personal Services,Law,General Operating Fund
209,2,2016,200,Telephone,Purchase of Services,Law,General Operating Fund
210,2,2016,2000,Postage,Purchase of Services,Law,General Operating Fund
211,2,2016,17300,Transportation,Purchase of Services,Law,General Operating Fund
216,2,2016,3000,Commercial Off-shelf Comp Software,Purchase of Services,Law,General Operating Fund
250,2,2016,1554695,Professional Consult/spec Services,Purchase of Services,Law,General Operating Fund
251,2,2016,160000,Information Technology-prof Service,Purchase of Services,Law,General Operating Fund
253,2,2016,4199488,Legal Services,Purchase of Services,Law,General Operating Fund
255,2,2016,40000,Dues,Purchase of Services,Law,General Operating Fund
256,2,2016,20000,Seminar and Training Sessions,Purchase of Services,Law,General Operating Fund
257,2,2016,400000,Architectural & Engineering Srvcs,Purchase of Services,Law,General Operating Fund
258,2,2016,300000,Court Reporters,Purchase of Services,Law,General Operating Fund
259,2,2016,200000,Arbitration Fees,Purchase of Services,Law,General Operating Fund
260,2,2016,14748,Repair and Maintenance Charges,Purchase of Services,Law,General Operating Fund
266,2,2016,1478,Maint/support-computr Hardware/soft,Purchase of Services,Law,General Operating Fund
277,2,2016,8125,Witness Fees,Purchase of Services,Law,General Operating Fund
285,2,2016,89000,Rents,Purchase of Services,Law,General Operating Fund
304,3,2016,130000,Books and Other Publications,Materials and Supplies,Law,General Operating Fund
310,3,2016,70,Electrical and Communication,Materials and Supplies,Law,General Operating Fund
318,3,2016,185,"Janitorial, Laundry and Household",Materials and Supplies,Law,General Operating Fund
320,3,2016,45000,Office Materials and Supplies,Materials and Supplies,Law,General Operating Fund
324,3,2016,21930,"Precision, Photographic and Artists",Materials and Supplies,Law,General Operating Fund
325,3,2016,14000,Printing,Materials and Supplies,Law,General Operating Fund
420,4,2016,32491,Office Equipment,Equipment,Law,General Operating Fund
430,4,2016,5000,Furniture and Furnishings,Equipment,Law,General Operating Fund
101,1,2016,956989,Perm Full Time-civilian,Personal Services,Board of Ethics,General Operating Fund
209,2,2016,3000,Telephone,Purchase of Services,Board of Ethics,General Operating Fund
210,2,2016,1500,Postage,Purchase of Services,Board of Ethics,General Operating Fund
211,2,2016,6500,Transportation,Purchase of Services,Board of Ethics,General Operating Fund
240,2,2016,500,Advertising/promotional Activities,Purchase of Services,Board of Ethics,General Operating Fund
250,2,2016,13200,Professional Consult/spec Services,Purchase of Services,Board of Ethics,General Operating Fund
251,2,2016,15000,Information Technology-prof Service,Purchase of Services,Board of Ethics,General Operating Fund
252,2,2016,12000,Accounting and Auditing Services,Purchase of Services,Board of Ethics,General Operating Fund
253,2,2016,14500,Legal Services,Purchase of Services,Board of Ethics,General Operating Fund
255,2,2016,650,Dues,Purchase of Services,Board of Ethics,General Operating Fund
256,2,2016,6000,Seminar and Training Sessions,Purchase of Services,Board of Ethics,General Operating Fund
258,2,2016,10000,Court Reporters,Purchase of Services,Board of Ethics,General Operating Fund
260,2,2016,6000,Repair and Maintenance Charges,Purchase of Services,Board of Ethics,General Operating Fund
266,2,2016,2000,Maint/support-computr Hardware/soft,Purchase of Services,Board of Ethics,General Operating Fund
285,2,2016,3150,Rents,Purchase of Services,Board of Ethics,General Operating Fund
299,2,2016,2000,Other Expenses (not Othrwse Clssfd),Purchase of Services,Board of Ethics,General Operating Fund
304,3,2016,2000,Books and Other Publications,Materials and Supplies,Board of Ethics,General Operating Fund
320,3,2016,3000,Office Materials and Supplies,Materials and Supplies,Board of Ethics,General Operating Fund
325,3,2016,500,Printing,Materials and Supplies,Board of Ethics,General Operating Fund
399,3,2016,1500,Other Materials and Supplies (noc),Materials and Supplies,Board of Ethics,General Operating Fund
